user_id,recommend,Fecha
min3man,True,2014-04-20
76561198055400340,True,2015-06-22
76561198106782017,True,2013-11-21
Dunaway,True,2014-07-16
rosalindo,False,2015-03-24
rosalindo,True,2014-06-20
76561198055542679,True,2015-03-30
76561198055542679,True,2014-09-26
76561198055542679,False,2014-04-17
DusCrazyPerson,True,2014-12-13
MAKLO_GEMING_xDDDD,True,2015-10-27
MAKLO_GEMING_xDDDD,True,2015-10-03
MAKLO_GEMING_xDDDD,False,2015-10-27
MAKLO_GEMING_xDDDD,True,2015-11-22
MAKLO_GEMING_xDDDD,True,2015-10-27
MAKLO_GEMING_xDDDD,True,2015-10-27
MAKLO_GEMING_xDDDD,True,2015-10-27
MAKLO_GEMING_xDDDD,True,2015-10-27
PrintedinGold,True,2013-12-02
PrintedinGold,True,2014-06-04
76561198036933069,True,2015-11-01
76561198036933069,True,2015-10-07
76561198036933069,True,2015-05-19
Asyamercilicious,True,2015-11-19
Asyamercilicious,True,2015-02-21
76561198046914681,True,2014-06-27
76561198046914681,True,2014-06-21
pizzerman,True,2015-12-28
pizzerman,True,2015-09-26
pizzerman,True,2014-11-07
pizzerman,True,2014-09-17
pizzerman,True,2014-05-23
AnimuIsLyfe,True,2014-01-01
76561198045698134,True,2013-12-20
DylanKenzo,True,2014-02-06
Dyrrrrran,True,2014-04-12
76561198010698336,True,2014-01-03
76561198010698336,True,2014-04-16
76561198010698336,False,2014-03-05
76561198010698336,False,2015-06-13
76561198010698336,False,2014-06-20
76561198010698336,False,2014-04-07
76561198010698336,True,2014-01-23
76561198010698336,False,2015-06-15
76561198098852080,True,2015-02-04
mukeshmani,True,2014-08-09
76561198008793871,True,2015-05-10
Legendld,True,2014-07-15
Legendld,True,2014-04-19
GremoryEagle,True,2013-12-12
76561198064646436,True,2014-05-02
76561198064646436,False,2014-05-02
76561198064646436,False,2013-07-26
76561198084685872,True,2015-04-19
76561198103108238,True,2015-09-09
ineedacsgolobu,True,2015-09-16
ineedacsgolobu,False,2015-11-06
ineedacsgolobu,True,2014-04-09
76561198044052424,True,2012-09-05
76561198048030308,True,2013-11-12
azkk,True,2015-11-05
azkk,True,2015-10-01
azkk,True,2014-10-21
azkk,True,2013-04-08
landaishan,True,2014-05-13
landaishan,True,2015-07-10
ecobro3,True,2014-08-25
ecobro3,True,2014-08-25
vesgozina,True,2014-01-09
76561198094321155,False,2014-10-02
76561198063000481,True,2014-08-15
76561198063000481,True,2014-08-15
76561198063000481,True,2014-02-14
76561198063000481,False,2014-08-15
76561198063000481,True,2015-03-27
76561198063000481,True,2014-08-15
76561198063000481,True,2014-07-10
76561198063000481,True,2014-07-10
76561198005576563,True,2014-06-28
76561198005576563,True,2014-06-28
76561198005576563,True,2014-06-28
76561198005576563,True,2014-06-28
NinjaPrei,True,2015-12-18
NinjaPrei,True,2014-06-08
NinjaPrei,True,2013-12-04
NinjaPrei,False,2014-07-28
NinjaPrei,True,2014-08-31
NinjaPrei,True,2014-04-17
NinjaPrei,True,2014-04-03
NinjaPrei,True,2014-01-23
NinjaPrei,True,2015-08-07
Highpancake,True,2015-10-17
76561198089095498,False,2015-05-20
76561198062533699,False,2014-09-08
76561198062533699,True,2015-12-07
fghjndaguihuigheir,True,2014-02-17
Sanskeleteen,True,2014-05-06
Sanskeleteen,True,2015-11-25
Sanskeleteen,True,2015-01-14
Sanskeleteen,True,2013-12-05
Sanskeleteen,True,2014-11-20
Sanskeleteen,True,2014-11-01
Sanskeleteen,True,2014-02-18
HeyGoodCookin,True,2014-06-19
edyac,True,2015-04-13
Eehee,True,2014-10-23
Eehee,True,2014-04-02
Eehee,True,2014-06-23
Eehee,True,2014-06-23
Eehee,True,2014-01-04
Eehee,False,2014-10-12
Eehee,False,2014-06-23
Eehee,False,2014-10-28
Eehee,True,2014-02-13
76561198047746970,False,2014-01-06
76561198047746970,True,2014-06-26
assassintorteachip,True,2013-11-25
76561198038228033,True,2014-06-14
76561198038228033,True,2014-07-10
76561198038228033,True,2014-06-26
76561198038840599,True,2014-01-06
76561198038840599,True,2015-08-10
76561198038840599,True,2015-07-06
76561198038840599,True,2015-06-22
76561198038840599,True,2015-06-22
76561198038840599,True,2013-11-18
76561198060423795,True,2013-12-25
76561198060423795,True,2015-06-06
76561198060423795,True,2014-07-25
senpiflesh,True,2015-11-27
senpiflesh,True,2014-06-12
senpiflesh,False,2014-09-25
senpiflesh,True,2014-09-12
senpiflesh,False,2014-11-04
senpiflesh,True,2014-09-25
Ehryus,True,2014-03-20
Ehryus,True,2014-07-30
Ehryus,True,2014-01-16
Ehryus,True,2013-12-12
Ehryus,True,2014-11-23
eiberg10,True,2015-08-11
eiberg10,True,2015-03-06
eiberg10,True,2015-10-15
eiberg10,True,2014-09-13
eiglow,True,2014-06-14
eiglow,True,2015-12-10
eiglow,True,2014-06-30
eiglow,True,2014-05-27
eiglow,True,2015-11-24
eiglow,True,2015-11-15
nano11ful,True,2015-10-14
nano11ful,True,2015-09-15
nano11ful,True,2015-09-10
BankBunk,True,2013-12-29
BankBunk,True,2014-01-21
SuccForCancer,True,2014-07-01
564743553uy5367,True,2014-08-07
76561198041122979,True,2014-06-24
76561198041122979,True,2014-08-30
76561198041122979,True,2014-06-24
76561198041122979,True,2014-06-24
76561198041122979,True,2014-06-24
Ekijo,True,2014-01-07
Ekijo,True,2014-07-19
the_commissariat,True,2015-01-16
the_commissariat,True,2015-01-04
76561198068550186,True,2013-03-22
76561198068550186,True,2014-08-24
76561198068550186,False,2014-05-23
76561198068550186,True,2014-01-19
CRAWLING-ON-MY-CRAWL,True,2014-02-07
qwevor,True,2013-12-26
76561198086311312,True,2014-12-12
76561198073902962,True,2015-11-29
pejelagarto0,True,2013-04-28
76561198103357676,True,2015-07-20
76561198100006420,True,2015-05-29
elcasero,True,2015-10-19
elcasero,True,2014-01-20
elcasero,True,2014-01-18
76561198063046120,True,2014-05-20
thomas_v2000,True,2014-02-10
thomas_v2000,True,2014-10-10
Hugenanagugu2,True,2015-05-29
Hugenanagugu2,True,2015-09-01
Hugenanagugu2,True,2014-04-15
Hugenanagugu2,True,2015-04-22
Hugenanagugu2,True,2014-02-07
Hugenanagugu2,False,2015-11-12
Hugenanagugu2,True,2014-12-11
Hugenanagugu2,True,2014-10-31
76561198011493875,False,2014-02-11
76561198011493875,True,2013-08-23
76561198011493875,True,2011-05-20
76561198011493875,True,2010-12-07
76561198011493875,True,2011-12-30
76561198056652803,True,2014-08-02
ElectroSpeed,True,2014-07-08
ElectroSpeed,True,2015-02-20
localadelaideman,False,2015-10-13
localadelaideman,True,2014-01-22
76561198060319088,True,2014-02-15
76561198060319088,True,2014-05-31
76561198060319088,True,2014-05-31
elektro_haus,True,2014-08-04
elektro_haus,True,2014-06-25
elektro_haus,True,2014-05-21
elektro_haus,True,2015-11-30
elektro_haus,True,2014-07-11
elektro_haus,True,2013-11-29
elektro_haus,True,2013-11-28
76561198060785575,True,2014-01-28
76561198060785575,True,2015-01-22
76561198060785575,True,2012-09-29
elgerjp,True,2015-12-26
elind21,True,2014-05-30
elind21,True,2013-11-01
76561198069687708,False,2014-01-08
Elk160,True,2014-04-13
Elk160,True,2014-12-19
Elk160,True,2014-09-12
Elk160,True,2014-04-13
Elk160,True,2014-04-13
Elk160,True,2014-09-08
Elk160,True,2014-08-17
Elk160,True,2014-06-20
elkpodeush,False,2014-08-23
elkpodeush,True,2015-07-23
elkpodeush,False,2014-08-06
elkpodeush,True,2014-10-19
Elkurr,True,2014-07-17
76561197973337386,True,2014-09-03
76561197973337386,True,2014-07-11
76561197973337386,True,2011-12-27
76561198076357381,True,2014-08-23
elrims,True,2015-02-07
elrims,True,2014-08-03
elrims,True,2014-04-30
elrims,True,2015-12-04
elrims,True,2014-05-19
Elt0r,True,2015-05-30
marshythemarshmallowman,False,2014-08-13
marshythemarshmallowman,True,2015-08-31
marshythemarshmallowman,True,2014-02-07
Boracks,True,2013-12-13
76561198071534186,True,2014-01-11
76561198071534186,True,2015-10-19
76561198045272489,True,2014-02-12
Ember1654,True,2014-07-01
Ember1654,True,2014-07-01
Ember1654,True,2014-07-01
Ember1654,True,2014-07-01
76561198049440934,True,2015-08-02
76561198088869440,True,2015-02-22
76561198011526765,True,2014-02-18
76561198070113262,True,2014-06-30
EmperorFaiz,True,2014-11-24
EmperorFaiz,True,2015-01-21
emporer88,True,2015-04-19
emporer88,True,2015-02-19
emporer88,False,2015-11-04
emporer88,True,2014-06-29
emporer88,True,2014-01-27
mting4,True,2015-11-21
76561198040378347,True,2013-12-28
76561198065344627,True,2015-10-27
76561198065344627,True,2015-12-04
76561198065344627,True,2015-10-26
76561198065344627,True,2015-06-10
76561198065344627,True,2013-12-12
EngesDesTodes,True,2014-06-29
EngesDesTodes,True,2013-12-05
whoisENIGMA,True,2014-07-27
whoisENIGMA,True,2015-08-31
whoisENIGMA,True,2014-06-28
whoisENIGMA,True,2014-06-22
76561198112984906,True,2014-07-06
76561198112984906,True,2014-04-23
Enska,False,2015-10-29
76561198053524100,False,2015-04-01
epicbudgie,True,2015-11-04
epicbudgie,True,2015-11-28
epicbudgie,True,2014-02-03
CaptainCrytec,True,2015-10-23
CaptainCrytec,True,2015-08-17
CaptainCrytec,True,2013-12-26
CaptainCrytec,True,2013-06-23
epiclyralphy,True,2015-07-17
76561198094065803,True,2014-06-12
76561198094065803,False,2015-04-04
76561198094065803,True,2015-01-31
76561198094065803,True,2014-04-19
76561198094065803,True,2015-12-29
youareverygay,True,2014-11-28
epicsnail1996,False,2014-01-09
epicsnail1996,True,2015-09-18
chumlee0409,True,2014-03-27
chumlee0409,True,2014-02-10
doyouwantorp,True,2014-10-27
doyouwantorp,True,2015-02-09
doyouwantorp,True,2015-07-27
doyouwantorp,True,2014-07-23
Eralus,True,2015-05-31
76561198096686903,True,2013-11-29
holy_angel_of_death,True,2014-06-19
radiusstep,True,2014-09-06
76561197971124277,False,2014-06-08
76561197971124277,False,2014-10-31
76561198052272007,True,2015-11-07
76561198052272007,True,2015-07-31
escapetradingprofile,True,2014-05-13
76561198048432706,False,2014-11-08
76561198048432706,True,2015-01-23
76561198048432706,True,2014-04-16
esem88,True,2013-12-04
esem88,True,2013-12-28
esem88,True,2013-12-11
76561198045345917,False,2014-06-09
76561198095949314,True,2014-11-04
76561198095949314,True,2014-02-01
12DeAgostoAs12HRSe26MIN,True,2013-09-23
12DeAgostoAs12HRSe26MIN,True,2015-07-21
AlastorSeah,True,2014-08-30
AlastorSeah,True,2014-08-12
AlastorSeah,True,2014-07-16
Esvada,True,2014-03-11
Esvada,True,2014-09-11
Esvada,True,2013-05-24
DEx-XYZ,True,2014-09-14
DEx-XYZ,True,2013-12-30
EDeSpAiR21,True,2013-09-19
eternalblast,True,2014-01-10
eterna_amn,True,2013-07-12
76561198070692098,True,2015-11-20
76561198070692098,False,2014-08-04
TempestNZ,True,2014-07-05
TempestNZ,False,2014-06-23
ethreneral,True,2014-06-21
Etoka,True,2014-10-03
Etoka,True,2014-10-03
Etoka,True,2014-01-02
ETomb,True,2015-05-27
luizturazzi,True,2014-01-20
Pinguinbeta18,True,2015-06-14
Pinguinbeta18,True,2014-12-29
Pinguinbeta18,True,2014-07-01
Eudanil,True,2013-12-21
Eudanil,True,2012-07-13
76561198048578169,True,2014-02-20
eunmac,True,2014-02-08
eunmac,True,2014-02-05
eunmac,False,2014-09-11
eunmac,False,2014-02-26
eunmac,True,2014-02-09
Tropic_Thunder_,True,2014-03-07
Tropic_Thunder_,False,2015-07-25
Tropic_Thunder_,True,2015-01-07
76561198015083155,True,2014-12-23
76561198015083155,False,2014-08-19
Everae,True,2013-05-28
Everae,True,2013-02-02
Everae,True,2013-01-30
Everae,True,2013-01-06
Everae,True,2012-10-13
Everae,True,2012-07-22
Everae,True,2012-07-09
Everae,True,2012-07-09
Everae,True,2012-07-09
BitchIAmGod,True,2014-06-23
BitchIAmGod,False,2015-02-08
BitchIAmGod,True,2014-05-16
76561198062630600,True,2014-11-17
Eviloverlord1987BC,True,2014-03-24
Eviloverlord1987BC,True,2014-07-21
76561198102826090,True,2015-03-21
76561198080634902,True,2015-12-02
evilkenshin,True,2013-12-12
76561198088356010,True,2014-08-21
76561197981374310,True,2014-02-26
76561197981374310,True,2012-10-13
76561197970532600,False,2015-08-29
76561198079314344,True,2014-04-08
Exhilaration,True,2012-05-01
Exhilaration,True,2014-06-05
Exhilaration,True,2014-01-03
76561198128996717,True,2015-01-23
76561198128996717,True,2014-12-13
chroniclescreation,True,2015-01-02
chroniclescreation,True,2014-03-15
Exodus20010,True,2013-12-29
fam4,True,2014-06-22
fam4,True,2015-10-10
Externalz,False,2014-08-27
Externalz,True,2015-07-19
Externalz,True,2014-08-15
ExtraEdition,True,2014-06-17
ExtraSpicySauce,True,2014-04-05
chrisread672,True,2015-01-13
Sweetnurs,True,2014-06-25
Ezenthar,True,2013-12-24
Ezenthar,True,2013-02-27
Ezenthar,True,2013-12-29
gaynurds,True,2013-11-29
faffandtheworldfaffswithyou,True,2015-09-06
faffandtheworldfaffswithyou,True,2015-10-19
faffandtheworldfaffswithyou,True,2015-01-17
faffandtheworldfaffswithyou,True,2015-01-03
faffandtheworldfaffswithyou,True,2014-07-01
faffandtheworldfaffswithyou,True,2014-05-10
76561198066295384,False,2014-01-20
76561198091572560,True,2014-07-30
76561198091572560,True,2014-07-23
76561198091572560,True,2014-07-20
fab032,True,2014-04-13
fab032,True,2014-10-31
fab032,True,2014-09-01
feechdoingwork,True,2015-03-10
minecraftmodder,True,2014-07-24
LucasArthur,False,2015-03-09
LucasArthur,True,2014-01-19
LucasArthur,True,2013-11-06
LucasArthur,True,2015-04-02
LucasArthur,True,2013-06-15
LucasArthur,True,2013-01-11
LucasArthur,True,2012-06-02
76561198098358388,True,2014-11-04
76561198098358388,True,2014-07-21
76561198098358388,True,2014-01-25
dogrider,True,2014-06-03
dogrider,True,2013-12-12
dogrider,True,2014-12-05
dogrider,True,2015-11-02
76561198060177221,True,2014-01-21
76561198060177221,True,2014-02-03
76561198060177221,True,2014-03-26
76561198060177221,True,2014-06-22
76561198060177221,True,2014-06-14
76561198060177221,True,2014-02-05
76561198060177221,True,2014-08-12
76561198060177221,False,2014-05-25
76561198060177221,False,2015-12-01
76561198060177221,False,2015-11-10
breadedaustralia,True,2014-02-16
breadedaustralia,True,2014-06-14
breadedaustralia,True,2014-03-19
breadedaustralia,False,2014-11-21
breadedaustralia,True,2014-06-24
breadedaustralia,False,2014-12-28
breadedaustralia,True,2014-06-13
breadedaustralia,True,2014-02-13
breadedaustralia,True,2012-12-15
digitalgateway777,True,2015-05-26
faaipdg,True,2014-06-11
faaipdg,True,2014-06-10
Faawks,True,2014-04-24
Faawks,True,2015-09-02
Faawks,True,2014-04-14
Faawks,True,2014-04-14
Letachal,True,2014-06-09
Letachal,True,2015-10-20
Letachal,True,2015-10-11
Letachal,True,2015-09-21
Letachal,True,2015-09-18
Letachal,True,2013-10-29
Letachal,True,2013-08-25
Letachal,True,2012-12-13
Letachal,True,2012-12-13
Letachal,True,2012-11-24
fabledhyperdrive,True,2014-04-10
fabledhyperdrive,True,2014-02-13
bigchillkid,True,2015-12-06
bigchillkid,True,2014-07-28
bigchillkid,True,2014-04-02
76561198090604018,True,2014-03-14
DannyV8,True,2014-05-13
FadedTemplar,False,2014-02-22
FadedTemplar,True,2013-03-16
FadedTemplar,True,2012-12-27
FadedTemplar,True,2012-07-13
FadedTemplar,True,2011-12-27
FadedTemplar,True,2011-07-09
FadedTemplar,True,2011-02-14
FadedTemplar,True,2010-12-28
FadedTemplar,True,2010-12-12
76561198032428003,True,2014-03-07
Ifuckedmycompanioncube,True,2014-08-17
Ifuckedmycompanioncube,True,2014-06-11
Ifuckedmycompanioncube,False,2014-05-15
Ifuckedmycompanioncube,True,2014-04-25
Ifuckedmycompanioncube,False,2014-04-11
Ifuckedmycompanioncube,True,2014-04-10
Ifuckedmycompanioncube,True,2014-04-09
Ifuckedmycompanioncube,False,2013-12-05
FahRockZa,True,2014-07-22
failninja1,True,2014-03-01
gramedota,True,2014-09-02
oishigreenteaisaverynicedrink,True,2013-12-07
oishigreenteaisaverynicedrink,True,2013-12-02
FALL3NAngel,True,2014-02-01
FALL3NAngel,True,2014-07-15
FALL3NAngel,True,2014-08-30
ManFallout,True,2014-04-27
ManFallout,False,2015-11-13
76561198076307555,True,2015-06-19
76561198076307555,True,2014-05-20
Wharbagarble,True,2015-10-13
Wharbagarble,True,2013-04-18
Wharbagarble,True,2013-03-14
76561197965059579,True,2014-09-23
76561198061001172,True,2015-03-06
76561198061001172,True,2014-06-29
76561198061001172,True,2012-09-05
76561198083453517,False,2014-02-03
Deathomega313,True,2013-12-24
fantomexican,True,2014-09-08
fantomexican,True,2014-09-08
76561198077199736,True,2014-06-22
76561197987394736,True,2015-03-31
76561197987394736,True,2015-03-31
76561197987394736,True,2015-03-31
76561197987394736,False,2014-11-16
76561197987394736,False,2014-06-03
76561197987394736,False,2014-01-10
farsight87,True,2014-08-24
Billy_The_Dog,True,2014-06-26
Billy_The_Dog,True,2015-06-18
fastik4321,True,2013-12-09
FatChicken420,True,2015-08-13
FatChicken420,True,2015-02-03
FatChicken420,True,2015-02-01
FatChicken420,True,2014-12-09
76561198091325442,True,2014-07-14
feemdeusenosirmao,True,2015-04-21
76561198093380344,True,2014-07-31
76561198093380344,True,2014-02-20
fatkings,True,2013-03-16
fatkings,True,2013-03-16
76561198041749839,True,2015-03-29
bbcsfaul,True,2014-01-11
bbcsfaul,True,2015-02-03
bbcsfaul,True,2014-01-11
bbcsfaul,True,2014-01-11
76561198077794867,True,2013-11-30
76561198066375702,True,2014-03-29
EthoXGaming,True,2014-11-08
EthoXGaming,True,2015-05-01
EthoXGaming,False,2015-09-11
EthoXGaming,True,2015-04-02
76561198077794867,True,2013-11-30
76561198066375702,True,2014-03-29
EthoXGaming,True,2014-11-08
EthoXGaming,True,2015-05-01
EthoXGaming,False,2015-09-11
EthoXGaming,True,2015-04-02
76561197971077817,True,2013-12-13
fazz,True,2014-10-14
nene_oficial,True,2015-12-15
nene_oficial,True,2015-10-17
FalconsProfile,True,2014-05-18
76561198047208774,False,2014-04-11
76561198047208774,True,2014-04-02
76561198047208774,True,2015-04-29
76561198047208774,True,2012-12-11
fearedwolf64,True,2014-08-04
76561198011735059,True,2013-02-11
76561198011735059,True,2013-11-29
76561198011735059,True,2012-07-10
Rushalike,True,2014-02-26
federige,False,2015-10-11
federige,True,2013-11-28
76561198049506705,True,2014-08-15
76561198049506705,True,2015-02-15
s2006mark,True,2014-07-10
Johnnyfuckingwonny,True,2015-05-07
76561198085571748,False,2014-08-09
76561198085571748,False,2014-08-09
76561198085571748,False,2015-09-13
76561198085571748,True,2014-08-07
76561198085571748,False,2015-09-26
76561198085571748,True,2015-07-28
76561198085571748,False,2013-12-28
76561198050582418,True,2014-08-01
76561198050582418,True,2014-02-27
choprang,True,2014-09-14
choprang,True,2014-09-16
FemBoy1998-AU,False,2014-07-08
76561198057540371,False,2014-10-23
76561198057540371,True,2014-10-23
Flashfennec,True,2014-05-31
Flashfennec,True,2015-09-24
AzzCat95,True,2014-07-06
FestiveDuckGaming,True,2015-07-13
FestiveDuckGaming,True,2014-03-23
ITS-A-FIDO,True,2013-12-01
ITS-A-FIDO,True,2014-12-11
FieryWolf29,True,2014-01-18
FieryWolf29,False,2014-06-24
FieryWolf29,True,2015-12-28
FiggidyJiggidy,True,2014-03-10
FiggidyJiggidy,True,2014-03-10
FiggidyJiggidy,True,2014-03-10
FiggidyJiggidy,True,2013-10-25
FiggidyJiggidy,True,2012-09-04
76561198059849113,True,2015-12-03
76561198093816684,True,2015-01-23
76561198079316104,True,2015-03-17
76561198079316104,True,2014-04-21
76561198090110632,True,2013-10-06
thisisTAYZ,True,2014-06-27
thisisTAYZ,True,2014-08-03
76561198078144206,True,2014-01-20
Findoogle,True,2014-11-15
Findoogle,True,2014-11-15
Findoogle,True,2014-11-15
Findoogle,True,2014-11-15
Findoogle,True,2014-11-15
Findoogle,True,2014-11-15
Findoogle,True,2014-11-15
Findoogle,True,2014-11-15
Findoogle,True,2014-11-15
Findoogle,True,2014-11-15
Nightmare3456,True,2014-12-05
finnix17,True,2014-01-28
finnix17,True,2014-08-27
killthewildlife,True,2015-01-11
FireBathz,True,2014-06-28
76561198079354308,True,2015-09-05
76561198059743525,True,2014-06-23
76561198059743525,True,2014-04-04
76561198059743525,True,2013-12-21
76561198059743525,True,2013-07-16
76561198059743525,True,2013-06-10
76561198012424984,False,2014-11-29
FireHalo,True,2014-04-15
FireHalo,True,2015-07-08
FireHalo,True,2014-02-09
76561198064195918,True,2015-10-14
firestarter2001,True,2013-12-17
firestarter2001,True,2014-08-08
firestarter2001,True,2014-06-08
firnin_hanks,True,2015-09-18
firnin_hanks,True,2014-03-21
firnin_hanks,True,2015-11-28
firnin_hanks,True,2014-03-14
mfsdb,False,2014-01-31
76561198075473858,True,2013-11-30
76561198049028241,True,2014-01-06
bails121,True,2014-12-06
bails121,True,2012-08-04
FEEEEESH,True,2015-04-28
unaffected,True,2013-11-26
76561198071559369,True,2015-02-12
fissuretf2,True,2015-03-31
76561198086945652,True,2014-05-09
76561198032750680,True,2014-11-29
76561198032750680,True,2015-10-19
wackytobaccy,True,2014-05-13
wackytobaccy,True,2014-05-13
wackytobaccy,True,2014-04-12
wackytobaccy,True,2014-04-05
wackytobaccy,False,2015-10-13
wackytobaccy,True,2015-10-04
wackytobaccy,True,2015-01-25
wackytobaccy,False,2015-01-02
FlameOfNagashi,True,2014-11-08
FlameOfNagashi,True,2014-04-05
FlameOfNagashi,True,2014-04-20
flamesnz,True,2014-01-07
FlandersRJ,True,2013-12-27
FlappyPants,True,2015-10-30
Flatesprofile,True,2015-12-03
Flatesprofile,True,2015-07-29
Flatesprofile,True,2015-07-29
Flatesprofile,True,2015-06-14
Flatesprofile,True,2015-02-01
Flatesprofile,True,2015-01-24
Flatesprofile,True,2014-12-28
pancakesss,False,2015-12-30
pancakesss,True,2015-01-25
pancakesss,True,2014-12-31
pancakesss,True,2014-12-30
pancakesss,True,2014-12-26
flechertel,False,2014-07-01
76561198028154730,True,2014-07-06
76561198034942053,True,2015-06-19
flix141,True,2015-09-27
Connorispurple,True,2014-11-11
Connorispurple,True,2014-11-11
FloppyMop,True,2015-07-04
76561198061775209,True,2013-12-30
JimmyNaar,True,2014-05-10
JimmyNaar,True,2014-03-13
76561198024527983,True,2014-09-23
76561198024527983,True,2015-03-22
76561198024527983,True,2012-10-30
FlutterBrave,False,2013-11-27
FlutterBrave,True,2013-08-12
FlutterBrave,True,2013-12-08
FlutterBrave,True,2013-01-25
FlutterBrave,True,2011-09-22
FlutterBrave,True,2013-06-06
76561198046418559,False,2014-06-15
76561198046418559,True,2015-08-06
heetesh,True,2014-03-15
heetesh,True,2014-04-12
heetesh,True,2014-06-23
76561198088743596,True,2014-08-02
76561198088743596,True,2014-05-24
76561198088743596,True,2014-05-17
76561198055135811,True,2014-05-14
foe99FTW,True,2013-07-20
foe99FTW,True,2015-08-11
foe99FTW,True,2014-12-25
fhmmr,True,2014-12-14
fhmmr,True,2015-03-16
76561198069934081,True,2013-05-15
76561198147471031,True,2014-08-26
76561198147471031,False,2014-11-25
76561198147471031,True,2014-11-10
76561198147471031,True,2014-12-13
76561198147471031,True,2014-12-10
76561198147471031,True,2014-11-15
vietsupercar,True,2015-11-23
76561198027084051,True,2014-07-10
76561198027084051,True,2013-12-22
76561198027084051,False,2014-02-07
76561197981425218,False,2014-01-12
76561197981425218,True,2014-07-01
76561197981425218,True,2014-05-13
PepperMinty,True,2014-11-14
eggheads,True,2014-08-02
76561198110959352,True,2014-02-04
Forevertorpid,True,2014-07-22
jarrodnolan,False,2014-04-06
76561197999075044,True,2015-04-15
szinc,True,2014-10-04
76561198092054106,True,2014-04-02
forumjoe,True,2011-12-03
76561198087142327,True,2014-09-16
76561198087142327,True,2014-07-19
76561198116801566,False,2014-01-16
76561198059167447,True,2013-07-25
76561198065054063,True,2014-07-07
76561198053170819,False,2014-04-10
76561198074244100,True,2015-05-30
76561198074244100,True,2015-11-14
76561198074244100,True,2015-06-07
76561198074244100,True,2014-04-20
podeirladenunciar,True,2014-01-05
podeirladenunciar,True,2015-09-19
podeirladenunciar,False,2015-09-18
podeirladenunciar,True,2015-08-16
podeirladenunciar,True,2015-04-23
podeirladenunciar,True,2014-10-26
podeirladenunciar,True,2013-11-27
SqrRoot1,True,2015-08-04
SqrRoot1,True,2014-10-26
FRANK00010,True,2015-08-21
76561198059271374,True,2014-07-12
76561198091199302,True,2015-04-27
76561198091199302,True,2015-07-02
76561198091199302,True,2014-09-30
76561198091199302,True,2014-07-20
76561198091199302,True,2014-03-18
76561198091199302,True,2013-12-14
gdy3120,True,2014-10-18
76561198041589240,False,2014-09-14
76561198041589240,True,2012-01-23
76561198045932885,True,2014-03-06
76561198045932885,True,2014-03-30
113595,True,2014-12-04
113595,True,2014-09-01
113595,True,2014-08-16
fredericktb,True,2014-02-05
fredericktb,True,2014-02-25
76561198071717735,True,2015-06-19
76561198068890475,True,2014-06-01
76561198068890475,False,2014-03-31
beautifulgu00d,True,2013-12-23
beautifulgu00d,False,2014-06-11
beautifulgu00d,False,2013-12-31
beautifulgu00d,False,2014-02-03
Freefyre,True,2014-04-14
fraserj,True,2015-02-27
76561198089576595,True,2014-03-21
76561198089576595,True,2014-04-10
434238948,True,2015-07-19
434238948,True,2015-06-05
434238948,True,2015-06-02
434238948,True,2014-10-08
434238948,True,2014-08-13
434238948,True,2014-06-22
434238948,True,2014-06-06
limlolhao,True,2015-10-10
limlolhao,True,2015-09-18
limlolhao,True,2015-09-11
BloodNihilist,True,2013-11-30
BloodNihilist,True,2013-11-30
76561198067805986,True,2015-05-16
76561198067805986,True,2014-04-25
76561198067805986,True,2015-12-05
76561198067805986,False,2014-03-11
76561198067805986,True,2014-03-04
76561198067805986,False,2014-08-12
76561198067805986,True,2015-12-03
76561198067805986,True,2015-12-03
76561198067805986,True,2015-12-03
76561198067805986,True,2015-11-27
tutthetwo,True,2014-06-16
76561198085097560,True,2014-11-22
frikcha,True,2014-06-25
frikcha,True,2014-01-14
frikcha,True,2015-11-12
frikcha,True,2015-01-21
frikcha,True,2015-01-21
frikcha,True,2015-01-21
frikcha,False,2015-01-09
frikcha,True,2015-01-05
Frizick,True,2014-03-13
astrophysicsblackguy,True,2014-12-21
astrophysicsblackguy,True,2015-01-24
Gun_p0wder,True,2015-01-08
thefrog,True,2015-03-28
thefrog,True,2013-02-21
Ni7rogen,True,2014-01-23
Ni7rogen,True,2014-02-07
Frogpro007,True,2014-05-30
Frogpro007,True,2014-05-30
Frogpro007,False,2014-09-30
Frogpro007,True,2014-05-30
Frogpro007,False,2014-05-30
joex10,True,2014-08-08
joex10,True,2013-12-04
DezDarkshard,True,2014-09-17
Froppz,True,2014-07-07
Froppz,True,2014-12-22
Froppz,False,2015-11-18
Froppz,True,2015-04-08
FrostieDaFurry,True,2015-11-07
FrostyBlizzard,True,2015-01-06
FrostyBlizzard,False,2015-01-13
FrostyBlizzard,True,2014-12-31
FrostyBlizzard,False,2014-12-19
FrostyBlizzard,True,2015-01-06
FrostyBlizzard,False,2015-01-13
FrostyBlizzard,True,2014-12-31
FrostyBlizzard,False,2014-12-19
76561198188011631,True,2014-01-01
76561198188011631,False,2014-01-01
76561198188011631,True,2014-01-01
76561198188011631,True,2015-11-15
FRSH_MEXICAN,True,2014-04-15
Thegreatboxbox,True,2014-11-24
HNSNGIRAFFE,True,2015-11-21
jj_teh_jetplane,True,2015-12-02
jj_teh_jetplane,True,2015-12-25
jj_teh_jetplane,True,2015-07-30
ghostday,True,2014-06-06
ghostday,True,2014-05-26
Sickunt123,True,2014-03-05
